Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-168256,"Immune System",59,2220,0.18642929123278468,2.1465709543200262E-8,1.9319138588880236E-7,611,1697,0.11342066568640556,9606,Homo sapiens,"P07947;Q15418;P28482;Q13557;P07948;P12931;O75582;Q08881;O43318;Q06187;P19525;P42345;Q04759;P49137;P05771;Q13164;P52564;P04049;P27361;P53778;Q9UQM7;P53779;Q13177;P52333;P11309;P29597;P06239;Q15759;Q13976;O15264;Q9UHD2;P31751;P78527;Q05397;P06241;P42684;O14920;Q13464;Q16539;O15111;P31749;P51812;Q02750;Q02156;P43403;P17612;P43405;P00519;O60674;Q05655;Q14164;P06493;P45983;Q14289;P45985;P45984;Q13153;P08631","P07947;Q15418;P28482;Q13557;P07948;P12931;O75582;Q08881;O43318;Q06187;P19525;P42345;Q04759;P12931-1;P49137;P05771;Q13164;P52564;P04049;P27361;P53778;Q9UQM7;P53779;Q13177;Q13976-1;P52333;P11309;P29597;P06239;Q15759;O15264;Q9UHD2;P31751;P78527;Q05397;P06241;P42684;O14920;Q13464;Q16539;O15111;P31749;P51812;Q02750;Q02156;P43403;P17612;P43405;P00519;O60674;Q05655;Q14164;P06493;P45983;Q14289;P45985;P45984;Q13153;P08631","R-HSA-9836702;R-HSA-936960;R-HSA-1369114;R-HSA-198669;R-HSA-1369115;R-HSA-8863895;R-HSA-936991;R-HSA-203797;R-HSA-1168393;R-HSA-9605259;R-HSA-1168394;R-HSA-913424;R-HSA-2317314;R-HSA-6786118;R-HSA-389159;R-HSA-389158;R-HSA-6786114;R-HSA-913451;R-HSA-9679028;R-HSA-6786124;R-HSA-1168445;R-HSA-937022;R-HSA-9833635;R-HSA-1168423;R-HSA-2317332;R-HSA-9733330;R-HSA-937032;R-HSA-9733331;R-HSA-451649;R-HSA-198731;R-HSA-6786095;R-HSA-6786092;R-HSA-937029;R-HSA-9733316;R-HSA-976991;R-HSA-6786101;R-HSA-9860292;R-HSA-6800434;R-HSA-6786096;R-HSA-1364044;R-HSA-198746;R-HSA-6786110;R-HSA-1168456;R-HSA-1168459;R-HSA-9733323;R-HSA-1364043;R-HSA-430183;R-HSA-6784006;R-HSA-6786050;R-HSA-5684275;R-HSA-198756;R-HSA-9705726;R-HSA-6786058;R-HSA-9833723;R-HSA-937059;R-HSA-9699579;R-HSA-6786070;R-HSA-168053;R-HSA-937079;R-HSA-1170539;R-HSA-937075;R-HSA-5684267;R-HSA-6786072;R-HSA-9606162;R-HSA-9606163;R-HSA-912527;R-HSA-1295519;R-HSA-1295516;R-HSA-448661;R-HSA-5609665;R-HSA-9749505;R-HSA-9606151;R-HSA-9606159;R-HSA-1295540;R-HSA-9836606;R-HSA-9609274;R-HSA-6784204;R-HSA-9674808;R-HSA-1302698;R-HSA-166072;R-HSA-390329;R-HSA-209087;R-HSA-166082;R-HSA-3249392;R-HSA-1675473;R-HSA-166091;R-HSA-168136;R-HSA-168140;R-HSA-9014343;R-HSA-847070;R-HSA-9674816;R-HSA-3249378;R-HSA-199895;R-HSA-6784189;R-HSA-3249386;R-HSA-3249390;R-HSA-9836617;R-HSA-168162;R-HSA-2197697;R-HSA-389348;R-HSA-389350;R-HSA-2197698;R-HSA-199910;R-HSA-166119;R-HSA-1168635;R-HSA-3249371;R-HSA-6785165;R-HSA-1168637;R-HSA-389352;R-HSA-199917;R-HSA-9836664;R-HSA-389354;R-HSA-1168638;R-HSA-975103;R-HSA-8854645;R-HSA-975097;R-HSA-912629;R-HSA-168184;R-HSA-199929;R-HSA-199935;R-HSA-909552;R-HSA-912627;R-HSA-389381;R-HSA-975119;R-HSA-9734547;R-HSA-2395439;R-HSA-8985988;R-HSA-8987014;R-HSA-1168641;R-HSA-8987033;R-HSA-9645442;R-HSA-5607750;R-HSA-199959;R-HSA-5607745;R-HSA-449811;R-HSA-5607746;R-HSA-5607757;R-HSA-5690702;R-HSA-5607759;R-HSA-879917;R-HSA-6784324;R-HSA-6784323;R-HSA-912680;R-HSA-8983983;R-HSA-8950190;R-HSA-9839025;R-HSA-879909;R-HSA-8987040;R-HSA-879910;R-HSA-8987042;R-HSA-879907;R-HSA-2395412;R-HSA-451895;R-HSA-2130194;R-HSA-9835940;R-HSA-879934;R-HSA-8983996;R-HSA-9750946;R-HSA-879930;R-HSA-8987070;R-HSA-879925;R-HSA-9025969;R-HSA-9835949;R-HSA-9839016;R-HSA-9835944;R-HSA-8987080;R-HSA-8984012;R-HSA-8984014;R-HSA-8984001;R-HSA-8950210;R-HSA-3134821;R-HSA-879942;R-HSA-879937;R-HSA-9835992;R-HSA-9680348;R-HSA-508247;R-HSA-8983003;R-HSA-6784319;R-HSA-8984021;R-HSA-9707977;R-HSA-8984023;R-HSA-451942;R-HSA-5607732;R-HSA-5607734;R-HSA-9833973;R-HSA-166245;R-HSA-8987105;R-HSA-5607740;R-HSA-8987104;R-HSA-5607742;R-HSA-1168767;R-HSA-5607738;R-HSA-210289;R-HSA-8950269;R-HSA-8987132;R-HSA-937337;R-HSA-912757;R-HSA-5607725;R-HSA-5607726;R-HSA-166271;R-HSA-508282;R-HSA-5607720;R-HSA-5607723;R-HSA-5607722;R-HSA-6788582;R-HSA-508292;R-HSA-9709852;R-HSA-166286;R-HSA-9691421;R-HSA-166284;R-HSA-446870;R-HSA-1370500;R-HSA-1168768;R-HSA-9909510;R-HSA-909724;R-HSA-2559414;R-HSA-8983835;R-HSA-8983834;R-HSA-9709831;R-HSA-909726;R-HSA-9705729;R-HSA-2396594;R-HSA-909722;R-HSA-909719;R-HSA-909718;R-HSA-1370505;R-HSA-9705738;R-HSA-449958;R-HSA-9830710;R-HSA-9834807;R-HSA-8950057;R-HSA-9830706;R-HSA-8985900;R-HSA-909738;R-HSA-8950063;R-HSA-9833777;R-HSA-8983841;R-HSA-909732;R-HSA-8983845;R-HSA-909729;R-HSA-1112510;R-HSA-9834809;R-HSA-909730;R-HSA-873919;R-HSA-873918;R-HSA-8985914;R-HSA-9676071;R-HSA-202165;R-HSA-8983870;R-HSA-1168809;R-HSA-202168;R-HSA-6788571;R-HSA-1168813;R-HSA-202174;R-HSA-449976;R-HSA-8985929;R-HSA-873924;R-HSA-8983872;R-HSA-873927;R-HSA-9833820;R-HSA-873926;R-HSA-873921;R-HSA-9645406;R-HSA-8983876;R-HSA-873922;R-HSA-8983878;R-HSA-1112514;R-HSA-9834821;R-HSA-1168839;R-HSA-166362;R-HSA-166363;R-HSA-1678841;R-HSA-8986985;R-HSA-1112565;R-HSA-202214;R-HSA-450031;R-HSA-202216;R-HSA-202222;R-HSA-1168894;R-HSA-453111;R-HSA-453104;R-HSA-6798751;R-HSA-8950128;R-HSA-202233;R-HSA-8986995;R-HSA-6798748;R-HSA-9835885;R-HSA-8986994;R-HSA-8985973;R-HSA-452091;R-HSA-452100;R-HSA-9732753;R-HSA-202245;R-HSA-452097;R-HSA-450063;R-HSA-1112602;R-HSA-452108;R-HSA-202248;R-HSA-8987266;R-HSA-1112604;R-HSA-8950405;R-HSA-9836184;R-HSA-1671691;R-HSA-9732738;R-HSA-177690;R-HSA-452122;R-HSA-177692;R-HSA-1671687;R-HSA-8963734;R-HSA-8950423;R-HSA-8950441;R-HSA-6783556;R-HSA-9835189;R-HSA-5621366;R-HSA-508451;R-HSA-9705137;R-HSA-5621363;R-HSA-6783552;R-HSA-9823932;R-HSA-9823934;R-HSA-9705145;R-HSA-5621370;R-HSA-202291;R-HSA-9823910;R-HSA-9823904;R-HSA-5621347;R-HSA-9823906;R-HSA-8950448;R-HSA-5621356;R-HSA-8950453;R-HSA-5621355;R-HSA-202307;R-HSA-913996;R-HSA-6783524;R-HSA-9750226;R-HSA-1112666;R-HSA-921155;R-HSA-6783530;R-HSA-9013979;R-HSA-6809140;R-HSA-9013978;R-HSA-9823939;R-HSA-202328;R-HSA-8950485;R-HSA-449115;R-HSA-1112690;R-HSA-508513;R-HSA-202344;R-HSA-1067646;R-HSA-1112703;R-HSA-8852200;R-HSA-9678561;R-HSA-6788628;R-HSA-9006844;R-HSA-389756;R-HSA-914036;R-HSA-389759;R-HSA-389758;R-HSA-198270;R-HSA-8950518;R-HSA-9773803;R-HSA-2424484;R-HSA-2424485;R-HSA-2424486;R-HSA-2424487;R-HSA-2424480;R-HSA-202375;R-HSA-6785762;R-HSA-2424481;R-HSA-2424482;R-HSA-392835;R-HSA-1112727;R-HSA-389762;R-HSA-8987141;R-HSA-450187;R-HSA-9680385;R-HSA-983709;R-HSA-1067651;R-HSA-1112708;R-HSA-933530;R-HSA-983707;R-HSA-9680389;R-HSA-9680388;R-HSA-983703;R-HSA-389788;R-HSA-933527;R-HSA-1067659;R-HSA-933525;R-HSA-983700;R-HSA-447130;R-HSA-8987156;R-HSA-8983063;R-HSA-8987179;R-HSA-1112755;R-HSA-9008684;R-HSA-6783681;R-HSA-450222;R-HSA-198314;R-HSA-1606324;R-HSA-933538;R-HSA-933539;R-HSA-9009700;R-HSA-1606327;R-HSA-1067688;R-HSA-2424476;R-HSA-2395801;R-HSA-2454240;R-HSA-202437;R-HSA-2029272;R-HSA-2029273;R-HSA-2029270;R-HSA-2029271;R-HSA-2029268;R-HSA-388814;R-HSA-1247960;R-HSA-8987202;R-HSA-2201322;R-HSA-5624473;R-HSA-8950340;R-HSA-1606345;R-HSA-8950364;R-HSA-9761344;R-HSA-2262775;R-HSA-918232;R-HSA-450257;R-HSA-8987230;R-HSA-388829;R-HSA-877269;R-HSA-388831;R-HSA-8950354;R-HSA-918229;R-HSA-2262777;R-HSA-8987220;R-HSA-8987223;R-HSA-918225;R-HSA-388833;R-HSA-388832;R-HSA-2454208;R-HSA-9835121;R-HSA-9824882;R-HSA-9836159;R-HSA-8981093;R-HSA-9732729;R-HSA-8987236;R-HSA-877308;R-HSA-5624486;R-HSA-982778;R-HSA-5624492;R-HSA-982775;R-HSA-2454239;R-HSA-5624494;R-HSA-447226;R-HSA-982768;R-HSA-450296;R-HSA-8987255;R-HSA-727819;R-HSA-9678737;R-HSA-9836435;R-HSA-9835411;R-HSA-982792;R-HSA-202500;R-HSA-8983425;R-HSA-8983424;R-HSA-914182;R-HSA-202510;R-HSA-6785898;R-HSA-879362;R-HSA-9818010;R-HSA-447252;R-HSA-450325;R-HSA-982810;R-HSA-9758604;R-HSA-982807;R-HSA-450333;R-HSA-9008043;R-HSA-8952749;R-HSA-9835443;R-HSA-202534;R-HSA-450337;R-HSA-9835454;R-HSA-450348;R-HSA-1169210;R-HSA-450346;R-HSA-202541;R-HSA-1169188;R-HSA-9836449;R-HSA-1169192;R-HSA-2730856;R-HSA-9836500;R-HSA-2396007;R-HSA-2730858;R-HSA-2730861;R-HSA-2730860;R-HSA-2730863;R-HSA-2396002;R-HSA-2730862;R-HSA-9833436;R-HSA-2730851;R-HSA-9749471;R-HSA-688985;R-HSA-2730876;R-HSA-8983519;R-HSA-8983518;R-HSA-8948703;R-HSA-9679819;R-HSA-8950737;R-HSA-2730864;R-HSA-9749494;R-HSA-919404;R-HSA-8950757;R-HSA-8948709;R-HSA-9705467;R-HSA-8952807;R-HSA-6784791;R-HSA-2730843;R-HSA-9836515;R-HSA-2730847;R-HSA-2730833;R-HSA-6785821;R-HSA-2730835;R-HSA-2730836;R-HSA-8952823;R-HSA-8950537;R-HSA-9677585;R-HSA-2029469;R-HSA-8983309;R-HSA-2029467;R-HSA-2029460;R-HSA-8983299;R-HSA-8983298;R-HSA-9006850;R-HSA-2029458;R-HSA-2029459;R-HSA-8983300;R-HSA-2029456;R-HSA-2029454;R-HSA-9006873;R-HSA-2029452;R-HSA-2029453;R-HSA-2029451;R-HSA-2029449;R-HSA-9677579;R-HSA-1015702;R-HSA-9006870;R-HSA-2730889;R-HSA-1834939;R-HSA-9674546;R-HSA-2730888;R-HSA-706479;R-HSA-2730882;R-HSA-2730885;R-HSA-448427;R-HSA-9674558;R-HSA-2730884;R-HSA-2730887;R-HSA-8983335;R-HSA-2730886;R-HSA-997311;R-HSA-2730904;R-HSA-997309;R-HSA-5696482;R-HSA-9836322;R-HSA-8950591;R-HSA-2730896;R-HSA-2730899;R-HSA-9706287;R-HSA-2730900;R-HSA-2730903;R-HSA-8950583;R-HSA-2730902;R-HSA-168896;R-HSA-8983371;R-HSA-8983374;R-HSA-9835358;R-HSA-9836383;R-HSA-168910;R-HSA-997314;R-HSA-9674563;R-HSA-9674562;R-HSA-8983384;R-HSA-8855381;R-HSA-913374;R-HSA-9674567;R-HSA-913371;R-HSA-9835328;R-HSA-913370;R-HSA-8983378;R-HSA-9706312;R-HSA-9836362;R-HSA-9836404;R-HSA-1168373;R-HSA-9828209;R-HSA-9817983;R-HSA-8983394;R-HSA-1369080;R-HSA-1169406;R-HSA-9835385;R-HSA-451561;R-HSA-9828196;R-HSA-198640;R-HSA-6790036;R-HSA-9706336;R-HSA-9828205;R-HSA-936951;R-HSA-9828204;R-HSA-8986480;R-HSA-9705320;R-HSA-936947;R-HSA-9828200;R-HSA-6790041;R-HSA-9705323"
R-HSA-5674499,"Negative feedback regulation of MAPK pathway",5,6,5.038629492777964E-4,2.2711748370873863E-8,2.0440573533786477E-7,3,3,2.005079534821548E-4,9606,Homo sapiens,"P04049;P15056;P28482;P27361;Q02750","P04049;P15056;P28482;P27361;Q02750","R-HSA-5674496;R-HSA-5675198;R-HSA-5675194"
R-HSA-5621575,"CD209 (DC-SIGN) signaling",7,22,0.0018474974806852536,2.3488492817413942E-8,2.1139643535672548E-7,4,11,7.351958294345676E-4,9606,Homo sapiens,"P04049;P17612;P07948;P06241;Q13177;O75582;Q13153","P04049;P17612;P07948;P06241;Q13177;O75582;Q13153","R-HSA-5624486;R-HSA-5624492;R-HSA-5624494;R-HSA-5624473"
R-HSA-6802952,"Signaling by BRAF and RAF1 fusions",10,66,0.0055424924420557605,2.442086133314092E-8,2.1978775199826828E-7,5,5,3.34179922470258E-4,9606,Homo sapiens,"P04049;P15056;O60674;P28482;P27361;Q13557;P12931;Q02750;Q9UQM7;P27448","P04049;P15056;O60674;P28482;P27361;Q13557;P12931;Q02750;Q9UQM7;P27448","R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-6802927"
R-HSA-112043,"PLC beta mediated events",9,49,0.004114880752435338,2.473524751689382E-8,2.226172276520444E-7,15,32,0.002138751503809651,9606,Homo sapiens,"P25098;P17612;P05129;Q05655;P28482;P17252;Q13557;Q16566;Q9UQM7","P25098;P17612;P05129;Q05655;P28482;P17252;Q13557;Q16566;Q9UQM7","R-HSA-111970;R-HSA-442725;R-HSA-9619127;R-HSA-8951727;R-HSA-9619125;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-111919;R-HSA-111925;R-HSA-111924;R-HSA-111898;R-HSA-112282;R-HSA-9617583;R-HSA-111966"
R-HSA-111933,"Calmodulin induced events",8,35,0.0029392005374538127,2.8835575816010817E-8,2.5952018234409735E-7,14,23,0.0015372276433631867,9606,Homo sapiens,"P25098;P17612;P05129;Q05655;P17252;Q13557;Q16566;Q9UQM7","P25098;P17612;P05129;Q05655;P17252;Q13557;Q16566;Q9UQM7","R-HSA-111970;R-HSA-442725;R-HSA-9619127;R-HSA-8951727;R-HSA-9619125;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-111919;R-HSA-111925;R-HSA-111924;R-HSA-112282;R-HSA-9617583;R-HSA-111966"
R-HSA-111997,"CaM pathway",8,35,0.0029392005374538127,2.8835575816010817E-8,2.5952018234409735E-7,14,24,0.0016040636278572384,9606,Homo sapiens,"P25098;P17612;P05129;Q05655;P17252;Q13557;Q16566;Q9UQM7","P25098;P17612;P05129;Q05655;P17252;Q13557;Q16566;Q9UQM7","R-HSA-111970;R-HSA-442725;R-HSA-9619127;R-HSA-8951727;R-HSA-9619125;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-111919;R-HSA-111925;R-HSA-111924;R-HSA-112282;R-HSA-9617583;R-HSA-111966"
R-HSA-6804757,"Regulation of TP53 Degradation",8,36,0.0030231776956667787,3.572610884905458E-8,3.2153497964149125E-7,9,30,0.002005079534821548,9606,Homo sapiens,"P42345;O96017;Q13315;O00141;P31749;P24941;P06493;P31751","P42345;O96017;Q13315;O00141;P31749;P24941;P06493;P31751","R-HSA-6804741;R-HSA-6795460;R-HSA-198599;R-HSA-6795473;R-HSA-349426;R-HSA-6793661;R-HSA-349455;R-HSA-6804955;R-HSA-6795290"
R-HSA-171007,"p38MAPK events",6,14,0.0011756802149815251,4.2835244462580135E-8,3.51925945274445E-7,3,5,3.34179922470258E-4,9606,Homo sapiens,"Q16539;Q15759;O15264;P12931;P49137;P53778","Q16539;Q15759;P12931-1;O15264;P49137;P53778","R-HSA-171011;R-HSA-187688;R-HSA-170991"
R-HSA-168638,"NOD1/2 Signaling Pathway",8,37,0.0031071548538797447,4.399074315930562E-8,3.51925945274445E-7,5,18,0.0012030477208929287,9606,Homo sapiens,"P52564;Q16539;O15111;Q15759;O15264;O14920;P53778;O43318","P52564;Q16539;O15111;Q15759;O15264;O14920;P53778;O43318","R-HSA-727819;R-HSA-688985;R-HSA-706479;R-HSA-168184;R-HSA-1247960"
R-HSA-6806003,"Regulation of TP53 Expression and Degradation",8,37,0.0031071548538797447,4.399074315930562E-8,3.51925945274445E-7,9,35,0.0023392594572918058,9606,Homo sapiens,"P42345;O96017;Q13315;O00141;P31749;P24941;P06493;P31751","P42345;O96017;Q13315;O00141;P31749;P24941;P06493;P31751","R-HSA-6804741;R-HSA-6795460;R-HSA-198599;R-HSA-6795473;R-HSA-349426;R-HSA-6793661;R-HSA-349455;R-HSA-6804955;R-HSA-6795290"
R-HSA-453279,"Mitotic G1 phase and G1/S transition",13,139,0.011672824991602285,5.313047457544684E-8,4.250437966035747E-7,39,101,0.006750434433899211,9606,Homo sapiens,"P11802;P07948;P31749;P50613;P12931;Q13627;P31751;P00519;O60674;Q00534;P24941;P06493;Q13882","P11802;P07948;P31749;P50613;Q13627;P31751;P00519;O60674;P12931-1;Q00534;P24941;P06493;Q13882","R-HSA-182594;R-HSA-187520;R-HSA-9754129;R-HSA-69191;R-HSA-8961934;R-HSA-9754130;R-HSA-8942607;R-HSA-69195;R-HSA-1362270;R-HSA-69199;R-HSA-8941895;R-HSA-157906;R-HSA-8941915;R-HSA-198613;R-HSA-8848414;R-HSA-8942803;R-HSA-188386;R-HSA-68960;R-HSA-187552;R-HSA-188390;R-HSA-1363314;R-HSA-113638;R-HSA-9018017;R-HSA-69227;R-HSA-1363303;R-HSA-68914;R-HSA-8848436;R-HSA-68917;R-HSA-187574;R-HSA-68916;R-HSA-187575;R-HSA-68918;R-HSA-1363311;R-HSA-69562;R-HSA-188350;R-HSA-1226094;R-HSA-8942836;R-HSA-1226095;R-HSA-1363306"
R-HSA-112040,"G-protein mediated events",9,54,0.004534766543500168,5.608660336164917E-8,4.4869282689319334E-7,15,41,0.0027402753642561156,9606,Homo sapiens,"P25098;P17612;P05129;Q05655;P28482;P17252;Q13557;Q16566;Q9UQM7","P25098;P17612;P05129;Q05655;P28482;P17252;Q13557;Q16566;Q9UQM7","R-HSA-111970;R-HSA-442725;R-HSA-9619127;R-HSA-8951727;R-HSA-9619125;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-111919;R-HSA-111925;R-HSA-111924;R-HSA-111898;R-HSA-112282;R-HSA-9617583;R-HSA-111966"
R-HSA-372790,"Signaling by GPCR",29,713,0.05987571380584481,6.025829646372216E-8,4.820663717097773E-7,61,392,0.026199705921668225,9606,Homo sapiens,"P25098;P34947;P05129;Q15418;P28482;Q13557;P12931;P31751;Q06187;Q04759;Q00535;P17252;Q13464;P05771;Q13164;P43250;P31749;P27361;O75116;P51812;Q02156;Q9UQM7;P17612;Q05655;P24723;Q16566;P00533;Q13153","P25098;P34947;P05129;Q15418;P28482;Q13557;P81274;P12931;P31751;Q06187;Q04759;Q00535;P17252;Q13464;P05771;Q13164;P43250;P31749;P27361;O75116;P51812;Q02156;Q9UQM7;P17612;Q05655;P24723;Q16566;P00533;Q13153","R-HSA-416516;R-HSA-8964619;R-HSA-425861;R-HSA-177284;R-HSA-400015;R-HSA-8964614;R-HSA-8964634;R-HSA-8964252;R-HSA-8964241;R-HSA-8964242;R-HSA-2179387;R-HSA-111898;R-HSA-112282;R-HSA-8964246;R-HSA-9619127;R-HSA-8982703;R-HSA-8951727;R-HSA-9619125;R-HSA-8964271;R-HSA-9680443;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-380073;R-HSA-111919;R-HSA-8964280;R-HSA-111925;R-HSA-8964284;R-HSA-111924;R-HSA-8964287;R-HSA-8964274;R-HSA-8982709;R-HSA-9617583;R-HSA-8964278;R-HSA-751040;R-HSA-180047;R-HSA-8851797;R-HSA-199895;R-HSA-8964317;R-HSA-198746;R-HSA-9624014;R-HSA-9603279;R-HSA-111966;R-HSA-8964311;R-HSA-8964329;R-HSA-111970;R-HSA-442725;R-HSA-8964333;R-HSA-180073;R-HSA-2179407;R-HSA-419049;R-HSA-2179413;R-HSA-8964604;R-HSA-8964605;R-HSA-2179415;R-HSA-8982641;R-HSA-416510;R-HSA-177275;R-HSA-8982645;R-HSA-8964340;R-HSA-8964599"
R-HSA-74160,"Gene expression (Transcription)",47,1607,0.1349512932482365,6.869720570179538E-8,5.495776456143631E-7,158,1138,0.07605935035423071,9606,Homo sapiens,"Q15831;Q8IW41;P50750;P07947;Q15759;Q13315;P28482;P07949;P11802;Q13557;Q13535;P50613;P12931;P31751;Q9NYY3;P42345;Q04759;P08581;Q00535;Q00534;O60285;Q92630;Q9H4B4;P05771;O14965;P52564;Q16539;O96017;P04626;P31749;P27361;P19784;Q9UQM7;Q9H2X6;P54646;P17612;P00519;P68400;O00141;P24941;P06493;P49841;Q16566;P00533;Q96GD4;Q13131;O14757","Q15831;Q8IW41;P50750;P07947;Q15759;Q13315;P28482;P07949;P11802;Q13557;Q13535;P50613;P12931;P31751;Q9NYY3;P42345;Q04759;P08581;Q00535;Q00534;O60285;Q92630;Q9H4B4;P05771;O14965;P52564;Q16539;O96017;P04626;P31749;P27361;P19784;Q9UQM7;Q9H2X6;P54646;P17612;P00519;P68400;O00141;P24941;P06493;P49841;Q16566;P00533;Q96GD4;Q13131;O14757","R-HSA-112385;R-HSA-8985227;R-HSA-113411;R-HSA-113413;R-HSA-113412;R-HSA-113414;R-HSA-6805103;R-HSA-112392;R-HSA-349455;R-HSA-112395;R-HSA-9009282;R-HSA-77069;R-HSA-6800490;R-HSA-112396;R-HSA-77068;R-HSA-9769115;R-HSA-77071;R-HSA-77073;R-HSA-8956568;R-HSA-6805109;R-HSA-6805620;R-HSA-113429;R-HSA-9023132;R-HSA-113430;R-HSA-9006992;R-HSA-6810238;R-HSA-187934;R-HSA-6810235;R-HSA-6810234;R-HSA-6810233;R-HSA-73758;R-HSA-76576;R-HSA-6805061;R-HSA-6805059;R-HSA-6791235;R-HSA-9613494;R-HSA-9843120;R-HSA-8938158;R-HSA-73769;R-HSA-9613497;R-HSA-112430;R-HSA-6814549;R-HSA-8939963;R-HSA-9007546;R-HSA-69685;R-HSA-3222020;R-HSA-380979;R-HSA-6814559;R-HSA-9007539;R-HSA-6814555;R-HSA-9843115;R-HSA-6814554;R-HSA-6798374;R-HSA-6797606;R-HSA-6798373;R-HSA-6805285;R-HSA-6798372;R-HSA-109639;R-HSA-75850;R-HSA-6805035;R-HSA-9769177;R-HSA-6804266;R-HSA-75856;R-HSA-6804276;R-HSA-75861;R-HSA-8864466;R-HSA-6799409;R-HSA-8956639;R-HSA-3239014;R-HSA-6797616;R-HSA-75862;R-HSA-75864;R-HSA-8937682;R-HSA-75866;R-HSA-75869;R-HSA-9769418;R-HSA-427366;R-HSA-75873;R-HSA-8878054;R-HSA-6804741;R-HSA-8878050;R-HSA-6801666;R-HSA-6801675;R-HSA-9007591;R-HSA-75891;R-HSA-6802973;R-HSA-6805276;R-HSA-8956659;R-HSA-6795290;R-HSA-6805785;R-HSA-199299;R-HSA-6801637;R-HSA-6799332;R-HSA-8937728;R-HSA-8937989;R-HSA-5631941;R-HSA-9841924;R-HSA-9008412;R-HSA-6802170;R-HSA-6799097;R-HSA-111264;R-HSA-3215251;R-HSA-6795460;R-HSA-9022764;R-HSA-8874797;R-HSA-75949;R-HSA-8986937;R-HSA-9625378;R-HSA-9009208;R-HSA-8986939;R-HSA-173488;R-HSA-8939066;R-HSA-9731111;R-HSA-8986940;R-HSA-6795473;R-HSA-6805470;R-HSA-69562;R-HSA-6804955;R-HSA-2032800;R-HSA-6814885;R-HSA-198599;R-HSA-6803875;R-HSA-8937807;R-HSA-3222006;R-HSA-8937792;R-HSA-198609;R-HSA-5250947;R-HSA-8937820;R-HSA-9008476;R-HSA-6793661;R-HSA-73946;R-HSA-8937814;R-HSA-6805126;R-HSA-9022314;R-HSA-6805122;R-HSA-6799246;R-HSA-9008480;R-HSA-74986;R-HSA-9634943;R-HSA-8938853;R-HSA-6805640;R-HSA-74993;R-HSA-74992;R-HSA-74994;R-HSA-9644900;R-HSA-6797712;R-HSA-9634916;R-HSA-349426;R-HSA-380927;R-HSA-9842028;R-HSA-2176475;R-HSA-112379;R-HSA-73722;R-HSA-8937844;R-HSA-8877691;R-HSA-112381;R-HSA-112383;R-HSA-5693609"
R-HSA-5674400,"Constitutive Signaling by AKT1 E17K in Cancer",7,26,0.002183406113537118,7.237872567955606E-8,5.790298054364484E-7,18,18,0.0012030477208929287,9606,Homo sapiens,"P42345;Q9UBS0;O15111;P49840;P31749;P49841;P31751","P42345;Q9UBS0;O15111;P49840;P31749;P49841;P31751","R-HSA-2243938;R-HSA-2399941;R-HSA-2243937;R-HSA-2243942;R-HSA-2400001;R-HSA-2399969;R-HSA-2399981;R-HSA-2399982;R-HSA-2399977;R-HSA-2400010;R-HSA-2399988;R-HSA-2219536;R-HSA-2399985;R-HSA-2399996;R-HSA-2399997;R-HSA-2399966;R-HSA-2399999;R-HSA-2399992"
